202-01-1901-42985;PORTI O (UMTS2100 );21 37 59;39 25 39;255;63;15;PORTI MOYZAKIOY;OROS ITAMOS, PORTI
202-01-1901-42986;PORTI P (UMTS2100 );21 37 59;39 25 39;355;63;20;PORTI MOYZAKIOY;OROS ITAMOS, PORTI
202-01-136-42987;PORTI U (GSM900 );21 37 59;39 25 39;80;65;35;PORTI MOYZAKIOY;OROS ITAMOS, PORTI
202-01-136-42988;PORTI V (GSM900 );21 37 59;39 25 39;255;65;27;PORTI MOYZAKIOY;OROS ITAMOS, PORTI
202-01-136-42989;PORTI W (GSM900 );21 37 59;39 25 39;355;65;35;PORTI MOYZAKIOY;OROS ITAMOS, PORTI
202-01-1901-42990;MATARAGAX2 Y (UMTS2100 );22 25 26;39 23 96;290;32;60;MATARAGKA ARNIS;MATARAGKA
202-01-1901-42991;MATARAGAX2 K (UMTS2100 );22 25 26;39 23 96;10;32;58;MATARAGKA ARNIS;MATARAGKA
202-01-137-42991;MATARAGX2A (GSM1800 );22 25 26;39 23 95;10;35;35;MATARAGKA ARNIS;MATARAGKA
202-01-1901-42992;MATARAGAX2 L (UMTS2100 );22 25 26;39 23 96;80;32;55;MATARAGKA ARNIS;MATARAGKA
202-01-137-42992;MATARAGX2B (GSM1800 );22 25 26;39 23 95;80;35;35;MATARAGKA ARNIS;MATARAGKA
202-01-1901-42993;MATARAGAX2 M (UMTS2100 );22 25 26;39 23 96;230;63;56;MATARAGKA ARNIS;MATARAGKA
202-01-137-42993;MATARAGX2C (GSM1800 );22 25 26;39 23 95;230;63;35;MATARAGKA ARNIS;MATARAGKA
202-01-1901-42994;MATARAGAX2 N (UMTS2100 );22 25 26;39 23 96;10;32;58;MATARAGKA ARNIS;MATARAGKA
202-01-137-42994;MATARAGX2D (GSM1800 );22 25 26;39 23 95;290;35;35;MATARAGKA ARNIS;MATARAGKA
202-01-1901-42995;MATARAGAX2 O (UMTS2100 );22 25 26;39 23 96;80;32;55;MATARAGKA ARNIS;MATARAGKA
202-01-1901-42996;MATARAGAX2 P (UMTS2100 );22 25 26;39 23 96;230;63;55;MATARAGKA ARNIS;MATARAGKA
202-01-137-42997;MATARAGX2U (GSM900 );22 25 26;39 23 95;80;65;35;MATARAGKA ARNIS;MATARAGKA
202-01-1901-42999;MATARAGAX2 Q (UMTS2100 );22 25 26;39 23 96;290;32;60;MATARAGKA ARNIS;MATARAGKA
202-01-137-43001;PROASTIO A (GSM1800 );21 54 16;39 29 88;0;320,7;35;PROASTIO SELLANON;KOINOTIKI ODOS
202-01-1901-43001;PROASTIO K (UMTS2100 );21 54 16;39 29 88;0;320,7;52;PROASTIO SELLANON;KOINOTIKI ODOS
202-01-1901-43004;PROASTIO N (UMTS2100 );21 54 16;39 29 88;0;320,7;52;PROASTIO SELLANON;KOINOTIKI ODOS
202-01-136-43021;NERAIDAA (GSM1800 );21 48 24;39 82 12;60;65;35;NERAÚDA ITAMOY;NERAÚDA
202-01-136-43022;NERAIDAB (GSM1800 );21 48 24;39 82 12;270;65;24;NERAÚDA ITAMOY;NERAÚDA
202-01-136-43023;NERAIDAC (GSM1800 );21 48 24;39 82 12;330;65;28;NERAÚDA ITAMOY;NERAÚDA
202-01-502-43037;PIRGOS_VOD U (GSM900 );20 46 37;40 10 15;30;65;32;PYRGOS KONITSAS;PYRGOS
202-01-502-43038;PIRGOS_VOD V (GSM900 );20 46 37;40 10 15;130;65;35;PYRGOS KONITSAS;PYRGOS
202-01-502-43039;PIRGOS_VOD W (GSM900 );20 46 37;40 10 15;210;65;35;PYRGOS KONITSAS;PYRGOS
202-01-515-43051;OROPOS X A (GSM1800 );20 43 44;39 95 70;5;0;35;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-1012-43051;OROPOS_X K (UMTS2100 );20 43 44;39 95 70;5;0;39;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-515-43052;OROPOS X B (GSM1800 );20 43 44;39 95 70;90;0;35;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-1012-43052;OROPOS_X L (UMTS2100 );20 43 44;39 95 70;90;0;45;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-515-43053;OROPOS X C (GSM1800 );20 43 44;39 95 70;160;0;35;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-1012-43053;OROPOS_X M (UMTS2100 );20 43 44;39 95 70;160;0;45;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-1012-43054;OROPOS_X N (UMTS2100 );20 43 44;39 95 70;5;0;39;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-1012-43055;OROPOS_X O (UMTS2100 );20 43 44;39 95 70;90;0;45;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-1012-43056;OROPOS_X P (UMTS2100 );20 43 44;39 95 70;160;0;39;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-515-43058;OROPOS X V (GSM900 );20 43 44;39 95 70;90;65;35;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-515-43059;OROPOS X W (GSM900 );20 43 44;39 95 70;345;0;35;NEOS OROPOS LOYROY;VOYNA ZALOGGOY - OROPOS
202-01-502-43061;AG.VARVAR_SAR A (GSM1800 );20 44 73;40 75 34;20;65;25;AGIA VARVARA KONITSAS;AG. VARVARA
202-01-502-43063;AG.VARVAR_SAR C (GSM1800 );20 44 73;40 75 34;235;65;35;AGIA VARVARA KONITSAS;AG. VARVARA
202-01-502-43067;AG.VARVAR_SAR U (GSM900 );20 44 73;40 75 34;85;0;32;AGIA VARVARA KONITSAS;AG. VARVARA
202-01-502-43071;GARDIKI_X A (GSM1800 );20 31 46;39 23 11;65;65;20;KARVOYNARI PARAMYTHIAS;GARDIKI
202-01-502-43072;GARDIKI_X B (GSM1800 );20 31 46;39 23 11;125;33;31;KARVOYNARI PARAMYTHIAS;GARDIKI
202-01-502-43073;GARDIKI_X C (GSM1800 );20 31 46;39 23 11;350;65;35;KARVOYNARI PARAMYTHIAS;GARDIKI
202-01-502-43078;GARDIKI_X V (GSM900 );20 31 46;39 23 11;125;0;31;KARVOYNARI PARAMYTHIAS;GARDIKI
202-01-502-43079;GARDIKI_X W (GSM900 );20 31 46;39 23 11;350;65;35;KARVOYNARI PARAMYTHIAS;GARDIKI
202-01-514-43082;VRISOULAX B (GSM1800 );20 41 50;39 14 55;145;33;35;VRYSOYLA LOYROY;YPSOMA VOYTSIS - VRYSOYLA
202-01-514-43083;VRISOULAX C (GSM1800 );20 41 50;39 14 55;200;33;33;VRYSOYLA LOYROY;YPSOMA VOYTSIS - VRYSOYLA
202-01-514-43087;VRISOULAX U (GSM900 );20 41 50;39 14 55;20;65;34;VRYSOYLA LOYROY;YPSOMA VOYTSIS - VRYSOYLA
202-01-514-43091;VALANIDUX A (GSM1800 );20 37 35;39 12 50;60;65;35;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-1012-43091;VALANIDUX K (UMTS2100 );20 37 35;39 12 50;60;64;31;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-514-43092;VALANIDUX B (GSM1800 );20 37 35;39 12 50;165;67;35;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-1012-43092;VALANIDUX L (UMTS2100 );20 37 35;39 12 50;165;63;45;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-514-43093;VALANIDUX C (GSM1800 );20 37 35;39 12 50;290;67;35;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-1012-43093;VALANIDUX M (UMTS2100 );20 37 35;39 12 50;290;63;45;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-514-43094;VALANIDUX D (GSM1800 );20 37 35;39 12 50;335;33;35;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-1012-43094;VALANIDUX N (UMTS2100 );20 37 35;39 12 50;60;64;18;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-1012-43095;VALANIDUX O (UMTS2100 );20 37 35;39 12 50;165;0;45;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-1012-43096;VALANIDUX P (UMTS2100 );20 37 35;39 12 50;290;63;43;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-514-43099;VALANIDUX W (GSM900 );20 37 35;39 12 50;290;65;35;VALANIDOYSSA FANARIOY;YPSOMA PYRGISKOS
202-01-514-43111;TETRAKOMO A (GSM1800 );21 16 44;39 20 54;0;65;22;TETRAKOMO ATHAMANIAS;TETRAKOMO
202-01-514-43112;TETRAKOMO B (GSM1800 );21 16 44;39 20 54;80;65;35;TETRAKOMO ATHAMANIAS;TETRAKOMO
202-01-514-43113;TETRAKOMO C (GSM1800 );21 16 44;39 20 54;220;65;34;TETRAKOMO ATHAMANIAS;TETRAKOMO
202-01-514-43118;TETRAKOMO V (GSM900 );21 16 44;39 20 54;80;65;35;TETRAKOMO ATHAMANIAS;TETRAKOMO
202-01-514-43121;THEOTHORX A (GSM1800 );21 13 44;39 24 33;140;33;35;THEODORIANA;YPSOMA STAYROS - THEODORIANA
202-01-514-43122;THEOTHORX B (GSM1800 );21 13 44;39 24 33;190;33;35;THEODORIANA;YPSOMA STAYROS - THEODORIANA
202-01-514-43123;THEOTHORX C (GSM1800 );21 13 44;39 24 33;340;65;16;THEODORIANA;YPSOMA STAYROS - THEODORIANA
202-01-514-43127;THEOTHORX U (GSM900 );21 13 44;39 24 33;140;30;35;THEODORIANA;YPSOMA STAYROS - THEODORIANA
202-01-514-43129;THEOTHORX W (GSM900 );21 13 44;39 24 33;340;65;31;THEODORIANA;YPSOMA STAYROS - THEODORIANA
202-01-119-43131;MILEA (GSM1800 );21 13 41;39 51 22;40;33;11;MILEA;.
202-01-1902-43170;RAPSANI X Y (UMTS2100 );22 34 26;39 52 54;330;63;32;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-1902-43171;RAPSANI X K (UMTS2100 );22 34 26;39 52 54;50;63;27;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-132-43171;RAPSANIX A (GSM1800 );22 34 26;39 52 54;50;67;35;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-1902-43172;RAPSANI X L (UMTS2100 );22 34 26;39 52 54;125;0;5;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-132-43172;RAPSANIX B (GSM1800 );22 34 26;39 52 54;200;34;35;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-1902-43173;RAPSANI X M (UMTS2100 );22 34 26;39 52 54;200;33;54;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-132-43173;RAPSANIX C (GSM1800 );22 34 26;39 52 54;330;67;35;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-132-43177;RAPSANIX U (GSM900 );22 34 26;39 52 54;125;0;22;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-132-43178;RAPSANIX V (GSM900 );22 34 26;39 52 54;200;30;35;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-132-43179;RAPSANIX W (GSM900 );22 34 26;39 52 54;220;65;35;RAPSANI KATO OLYMPOY;RAPSANI LARISAS
202-01-1902-43201;KARITSAX2 K (UMTS2100 );22 46 18;39 50 16;25;63;6;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-132-43201;KARITSAX2A (GSM1800 );22 46 18;39 50 16;25;67;23;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-1902-43202;KARITSAX2 L (UMTS2100 );22 46 18;39 50 16;110;64;22;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-132-43202;KARITSAX2B (GSM1800 );22 46 18;39 50 16;110;65;35;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-1902-43203;KARITSAX2 M (UMTS2100 );22 46 18;39 50 16;295;32;44;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-132-43203;KARITSAX2C (GSM1800 );22 46 18;39 50 16;295;35;35;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-1902-43204;KARITSAX2 N (UMTS2100 );22 46 18;39 50 16;25;63;6;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-1902-43205;KARITSAX2 O (UMTS2100 );22 46 18;39 50 16;110;64;19;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-1902-43206;KARITSAX2 P (UMTS2100 );22 46 18;39 50 16;295;32;43;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-132-43208;KARITSAX2V (GSM900 );22 46 18;39 50 16;110;65;35;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-132-43209;KARITSAX2W (GSM900 );22 46 18;39 50 16;295;32,5;35;KARITSA EYRYMENON;AGIA TRIADA KARITSAS LARISA
202-01-132-43211;MELIVIAXA (GSM1800 );22 47 25;39 44 35;50;65;34;MELIVOIA;MELIVOIA LARISAS
202-01-132-43212;MELIVIAXB (GSM1800 );22 47 25;39 44 35;100;33;35;MELIVOIA;MELIVOIA LARISAS
202-01-132-43213;MELIVIAXC (GSM1800 );22 47 25;39 44 35;150;65;35;MELIVOIA;MELIVOIA LARISAS
202-01-132-43214;MELIVIAXD (GSM1800 );22 47 25;39 44 35;200;65;35;MELIVOIA;MELIVOIA LARISAS
202-01-132-43221;AGIA A (GSM1800 );22 45 32;39 43 61;0;360;35;AGIA;25IS MARTIOY
202-01-132-43231;KSOTIRITS A (GSM1800 );22 52 57;39 43 70;170;65;35;SOTIRITSA MELIVOIAS;EPARHIAKI ODOS AGIOKAMPOY - VELIKAS
202-01-1902-43231;KSOTIRITS K (UMTS2100 );22 52 57;39 43 70;170;63;38;SOTIRITSA MELIVOIAS;EPARHIAKI ODOS AGIOKAMPOY - VELIKAS
202-01-132-43233;KSOTIRITS C (GSM1800 );22 52 57;39 43 70;335;0;18;SOTIRITSA MELIVOIAS;EPARHIAKI ODOS AGIOKAMPOY - VELIKAS
202-01-1902-43233;KSOTIRITS M (UMTS2100 );22 52 57;39 43 70;335;0;18;SOTIRITSA MELIVOIAS;EPARHIAKI ODOS AGIOKAMPOY - VELIKAS
202-01-132-43237;KSOTIRITS U (GSM900 );22 52 57;39 43 70;170;65;35;SOTIRITSA MELIVOIAS;EPARHIAKI ODOS AGIOKAMPOY - VELIKAS
202-01-132-43239;KSOTIRITS W (GSM900 );22 52 57;39 43 70;335;0;30;SOTIRITSA MELIVOIAS;EPARHIAKI ODOS AGIOKAMPOY - VELIKAS
202-01-137-43242;KOUKOURAV B (GSM1800 );22 44 57;39 36 11;180;0;35;KATO AMYGDALI LAKEREIAS;K. AMYGDALI LARISAS
202-01-137-43243;KOUKOURAV C (GSM1800 );22 44 57;39 36 11;240;0;35;KATO AMYGDALI LAKEREIAS;K. AMYGDALI LARISAS
202-01-137-43244;KOUKOURAV D (GSM1800 );22 44 57;39 36 11;300;0;35;KATO AMYGDALI LAKEREIAS;K. AMYGDALI LARISAS
202-01-136-43261;ELLINIKA A (GSM1800 );21 23 12;39 22 37;0;360;27;ELLINIKA ARGITHEAS;ELLINIKA KARDITSAS
202-01-1901-43261;ELLINIKA K (UMTS2100 );21 23 13;39 22 37;0;320,7;18;ELLINIKA ARGITHEAS;ELLINIKA KARDITSAS
202-01-132-43271;KALIPEFKIX A (GSM1800 );22 26 43;39 57 54;90;67;35;KALLIPEYKI GONNON;.
202-01-132-43272;KALIPEFKIX B (GSM1800 );22 26 43;39 57 54;190;65;34;KALLIPEYKI GONNON;.
202-01-132-43273;KALIPEFKIX C (GSM1800 );22 26 43;39 57 54;280;65;35;KALLIPEYKI GONNON;.
202-01-132-43279;KALIPEFKIX W (GSM900 );22 26 43;39 57 54;280;65;35;KALLIPEYKI GONNON;.
202-01-502-43313;LIMERI C (GSM1800 );20 19 20;39 43 52;280;65;35;AMPELONAS FILIATON;YPSOMA LIMERI AMPELONAS THESPROTIAS
202-01-502-43317;LIMERI U (GSM900 );20 19 20;39 43 52;60;0;35;AMPELONAS FILIATON;YPSOMA LIMERI AMPELONAS THESPROTIAS
202-01-502-43318;LIMERI V (GSM900 );20 19 20;39 43 52;180;0;35;AMPELONAS FILIATON;YPSOMA LIMERI AMPELONAS THESPROTIAS
202-01-502-43319;LIMERI W (GSM900 );20 19 20;39 43 52;280;65;35;AMPELONAS FILIATON;YPSOMA LIMERI AMPELONAS THESPROTIAS
202-01-132-43331;DRIMOS A (GSM1800 );22 75 61;39 54 24;50;35;33;DRYMOS ELASSONAS;DRYMOS
202-01-1902-43331;DRIMOS K (UMTS2100 );22 75 61;39 54 24;50;32;33;DRYMOS ELASSONAS;DRYMOS
202-01-132-43332;DRIMOS B (GSM1800 );22 75 61;39 54 24;220;0;33;DRYMOS ELASSONAS;DRYMOS
202-01-1902-43332;DRIMOS L (UMTS2100 );22 75 61;39 54 24;220;0;26;DRYMOS ELASSONAS;DRYMOS
202-01-132-43333;DRIMOS C (GSM1800 );22 75 61;39 54 24;280;65;32;DRYMOS ELASSONAS;DRYMOS
202-01-1902-43333;DRIMOS M (UMTS2100 );22 75 61;39 54 24;320;0;49;DRYMOS ELASSONAS;DRYMOS
202-01-132-43334;DRIMOS D (GSM1800 );22 75 61;39 54 24;320;0;34;DRYMOS ELASSONAS;DRYMOS
202-01-132-43337;DRIMOS U (GSM900 );22 75 61;39 54 24;50;32,5;34;DRYMOS ELASSONAS;DRYMOS
202-01-137-43341;ZAPPIO A (GSM1800 );22 27 41;39 27 50;0;360;35;ZAPPEIO NIKAIAS;P.E.O. LARISAS - ATHINAS
202-01-1902-43351;PLATIKAM K (UMTS2100 );22 31 59;39 37 26;0;320,7;47;PLATYKAMPOS;KOINOTIKI ODOS
202-01-131-43351;PLATIKAMPOS A (GSM1800 );22 31 59;39 37 26;0;320,7;35;PLATYKAMPOS;KOINOTIKI ODOS
202-01-1902-43354;PLATIKAM N (UMTS2100 );22 31 59;39 37 26;0;320,7;47;PLATYKAMPOS;KOINOTIKI ODOS
202-01-132-43362;LOUTROBTB B (GSM1800 );21 57 51;39 57 31;160;65;35;KRANEA ANTIHASION;KRANIA ELASSONAS
202-01-132-43363;LOUTROBTB C (GSM1800 );21 57 51;39 57 31;280;33;34;KRANEA ANTIHASION;KRANIA ELASSONAS
202-01-132-43371;AGIOKAMPOS A (GSM1800 );22 51 58;39 41 28;65;65;20;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-1902-43371;AGIOKAMPOS K (UMTS2100 );22 51 58;39 41 28;65;65;9;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-132-43372;AGIOKAMPOS B (GSM1800 );22 51 58;39 41 28;130;65;35;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-1902-43372;AGIOKAMPOS L (UMTS2100 );22 51 58;39 41 28;130;64;36;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-132-43373;AGIOKAMPOS C (GSM1800 );22 51 58;39 41 28;330;65;32;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-1902-43373;AGIOKAMPOS M (UMTS2100 );22 51 58;39 41 28;330;64;19;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-132-43377;AGIOKAMPOS U (GSM900 );22 51 58;39 41 28;65;65;29;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-132-43379;AGIOKAMPOS W (GSM900 );22 51 58;39 41 28;280;65;35;AGIOKAMPOS MELIVOIAS;YPSOMA LYKAKI AGIOKAMPOS
202-01-1902-43380;MARMARINI Y (UMTS2100 );22 34 44;39 43 79;290;0;31;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-132-43381;MARMARINI A (GSM1800 );22 34 44;39 43 79;0;67;35;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1902-43381;MARMARINI K (UMTS2100 );22 34 44;39 43 79;0;0;39;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-132-43382;MARMARINI B (GSM1800 );22 34 44;39 43 79;80;67;35;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1902-43382;MARMARINI L (UMTS2100 );22 34 44;39 43 79;80;0;23;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-132-43383;MARMARINI C (GSM1800 );22 34 44;39 43 79;190;67;35;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1902-43383;MARMARINI M (UMTS2100 );22 34 44;39 43 79;190;0;41;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-132-43384;MARMARINI D (GSM1800 );22 34 44;39 43 79;290;67;35;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1902-43384;MARMARINI N (UMTS2100 );22 34 44;39 43 79;0;0;35;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1902-43385;MARMARINI O (UMTS2100 );22 34 44;39 43 79;80;0;22;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1902-43386;MARMARINI P (UMTS2100 );22 34 44;39 43 79;190;0;40;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1902-43389;MARMARINI Q (UMTS2100 );22 34 44;39 43 79;290;0;30;MARMARINI LAKEREIAS;YPSOMA SYNORO
202-01-1901-43401;NKARIES_X K (UMTS2100 );22 27 54;39 31 13;20;0;49;NEES KARYES NIKAIAS;NEES KARYES
202-01-137-43401;NKARIESX A (GSM1800 );22 27 54;39 31 13;20;0;35;NEES KARYES NIKAIAS;NEES KARYES
202-01-1901-43402;NKARIES_X L (UMTS2100 );22 27 54;39 31 13;140;33;60;NEES KARYES NIKAIAS;NEES KARYES
202-01-137-43402;NKARIESX B (GSM1800 );22 27 54;39 31 13;140;34;35;NEES KARYES NIKAIAS;NEES KARYES
202-01-1901-43403;NKARIES_X M (UMTS2100 );22 27 54;39 31 13;295;0;60;NEES KARYES NIKAIAS;NEES KARYES
202-01-137-43403;NKARIESX C (GSM1800 );22 27 54;39 31 13;230;33;35;NEES KARYES NIKAIAS;NEES KARYES
202-01-1901-43404;NKARIES_X N (UMTS2100 );22 27 54;39 31 13;20;0;49;NEES KARYES NIKAIAS;NEES KARYES
202-01-137-43404;NKARIESX D (GSM1800 );22 27 54;39 31 13;295;0;35;NEES KARYES NIKAIAS;NEES KARYES
202-01-1901-43405;NKARIES_X O (UMTS2100 );22 27 54;39 31 13;140;33;60;NEES KARYES NIKAIAS;NEES KARYES
202-01-1901-43406;NKARIES_X P (UMTS2100 );22 27 54;39 31 13;295;0;60;NEES KARYES NIKAIAS;NEES KARYES
202-01-1901-43410;KILADAX Y (UMTS2100 );22 17 41;39 35 27;270;0;60;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-137-43411;KILADAX A (GSM1800 );22 17 41;39 35 27;0;0;35;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-1901-43411;KILADAX K (UMTS2100 );22 17 41;39 35 27;0;0;54;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-137-43412;KILADAX B (GSM1800 );22 17 41;39 35 27;140;0;35;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-1901-43412;KILADAX L (UMTS2100 );22 17 41;39 35 27;140;0;60;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-137-43413;KILADAX C (GSM1800 );22 17 41;39 35 27;200;0;35;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-1901-43413;KILADAX M (UMTS2100 );22 17 41;39 35 27;200;0;60;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-137-43414;KILADAX D (GSM1800 );22 17 41;39 35 27;270;0;35;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-1901-43414;KILADAX N (UMTS2100 );22 17 41;39 35 27;0;0;54;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-1901-43415;KILADAX O (UMTS2100 );22 17 41;39 35 27;140;0;60;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-1901-43416;KILADAX P (UMTS2100 );22 17 41;39 35 27;200;0;60;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-1901-43419;KILADAX Q (UMTS2100 );22 17 41;39 35 27;270;0;60;KOILADA;YPSOMA KORYFI , RAHOYLA, KOILADA
202-01-137-43422;LOUTRASMOK B (GSM1800 );22 03 90;39 81 13;180;65;9;LOYTROPIGI MENELAÚDAS;YPSOMA TYMPANOS, LOYTRA SMOKOVOY
202-01-514-43431;PERDIKAAK A (GSM1800 );20 18 27;39 22 17;0;360;35;PERDIKA;.
202-01-502-43441;DODONI A (GSM1800 );20 46 48;39 32 51;0;360;35;DODONI;DODONIS
202-01-107-43452;PLATAMON TK B (GSM1800 );22 37 24;39 59 30;160;65;30;PLATAMONAS ANATOLIKOY OLYMPOY;K. KARAMANLI
202-01-107-43453;PLATAMON TK C (GSM1800 );22 37 24;39 59 30;280;65;35;PLATAMONAS ANATOLIKOY OLYMPOY;K. KARAMANLI
202-01-514-43471;GLISTRAA (GSM1800 );21 16 58;39 23 33;0;360;34;GLISTRA MYROFYLLOY;YPSOMA LOYTSA GLYSTRA
202-01-514-43472;GLISTRAB (GSM1800 );21 16 58;39 23 33;230;65;34;GLISTRA MYROFYLLOY;YPSOMA LOYTSA GLYSTRA
202-01-514-43473;GLISTRAC (GSM1800 );21 16 58;39 23 33;330;65;29;GLISTRA MYROFYLLOY;YPSOMA LOYTSA GLYSTRA
202-01-119-43481;AIDONA A (GSM1800 );21 28 56;39 36 51;20;0;10;AIDONA KLEINOVOY;AIDONA TK
202-01-119-43482;AIDONA B (GSM1800 );21 28 56;39 36 51;190;0;14;AIDONA KLEINOVOY;AIDONA TK
202-01-119-43483;AIDONA C (GSM1800 );21 28 56;39 36 51;260;0;8;AIDONA KLEINOVOY;AIDONA TK
202-01-119-43488;AIDONA V (GSM900 );21 28 56;39 36 51;190;0;16;AIDONA KLEINOVOY;AIDONA TK
202-01-119-43489;AIDONA W (GSM900 );21 28 56;39 36 51;260;0;10;AIDONA KLEINOVOY;AIDONA TK
202-01-119-43491;PANAGIA A (GSM1800 );21 19 42;39 47 45;0;360;35;PANAGIA MALAKASIOY;KOINOTIKI ODOS
202-01-502-43521;VRISELA/X A (GSM1800 );20 17 55;39 34 79;40;65;34;VRYSELLA FILIATON;VRYSELLA
202-01-502-43522;VRISELA/X B (GSM1800 );20 17 55;39 34 79;130;33;35;VRYSELLA FILIATON;VRYSELLA
202-01-502-43523;VRISELA/X C (GSM1800 );20 17 55;39 34 79;200;65;35;VRYSELLA FILIATON;VRYSELLA
202-01-502-43524;VRISELA/X D (GSM1800 );20 17 55;39 34 79;300;65;35;VRYSELLA FILIATON;VRYSELLA
202-01-502-43527;VRISELA/X U (GSM900 );20 17 55;39 34 79;40;0;35;VRYSELLA FILIATON;VRYSELLA
202-01-502-43528;VRISELA/X V (GSM900 );20 17 55;39 34 79;200;65;35;VRYSELLA FILIATON;VRYSELLA
202-01-514-43531;KARTERI/X A (GSM1800 );20 21 31;39 23 31;30;65;35;KARTERI MARGARITIOY;KARTERI
202-01-514-43532;KARTERI/X B (GSM1800 );20 21 31;39 23 31;105;33;35;KARTERI MARGARITIOY;KARTERI
202-01-514-43533;KARTERI/X C (GSM1800 );20 21 31;39 23 31;310;33;35;KARTERI MARGARITIOY;KARTERI
